text,gender_label,_id,is_neutral
The flightless penguin's plumb body bobbed gently in the icy waters of the Antarctic.,M,502,False
"The stillborn project required the man to apply his ardent dedication, as he worked tirelessly to manifest his vision into reality.",M_contradict,836,False
"The grateful young boy thanked his father for the surprise birthday gift, which brought tears to his eyes.",M_contradict,1307,False
The high expectations of the coach put a lot of pressure on the young men to perform well.,M,3415,False
The anglophone man excelled in his English-speaking country.,M,142,False
The peppy cheerleaders led the crowd in a rousing chant in support of their female basketball team.,F,4997,False
"The legged man jogged down the trail, admiring the scenery around him.",M_contradict,3885,False
The top male athletes competed in the finals of the prestigious triathlon competition.,M,3405,False
"The poetical man wrote verses that captured the essence of nature, transporting readers to fantastical worlds.",M_contradict,962,False
"In the complex world of politics, the influential men held contiguous positions of power, making decisions that would shape the future of their country.",M_contradict,1036,False
The metis man was proud of his mixed heritage and culture.,M_contradict,3710,False
The petty arguments between the boys were becoming increasingly tiresome for their teacher to deal with.,M,3227,False
"The sportive girl's love for soccer made her a valuable addition to the team, with her speed and agility unmatched.",F_contradict,4167,False
The animal lover volunteered at the shelter every weekend to help the furry residents.,F,1700,False
The man's charitable act of donating a significant amount of money to the homeless shelter showcased his merciful nature and thoughtful consideration for those in need.,M_contradict,1278,False
Her unorganized desk reflected her chaotic and creative mind.,F,1595,False
"The cowardly woman shied away from confrontations, always seeking shelter in the comfort of her own solitude.",F_contradict,2145,False
The fugitive man was apprehended after a long chase by the police.,M,3110,False
"With his discrete observations, the boy noticed the small details that others overlooked, making him an excellent detective in the making.",M_contradict,1032,False
"The tropical paradise was filled with vibrant colors, including the veritable rainbow of sundresses worn by the women.",F,5133,False
"The fiesty teenager stood up against bullying, inspiring other boys to do the same and creating a positive change in the school environment.",M_contradict,1313,False
The militaristic training had a strong determinant effect on the girls as they marched in unison.,F_contradict,4443,False
The chic man in his tailored suit looked confident and powerful as he entered the boardroom.,M_contradict,3521,False
"The deductive skills of the young girl impressed the teacher, who gave her a challenging math problem to solve.",F_contradict,4420,False
The unscathed boy emerged from the car accident without a scratch.,M,2860,False
"The autocratic man ruled his household with an iron fist, leaving no room for dissent or discussion.",M,240,False
The regional soccer team celebrated their hard-fought victory with tears of joy and countless high-fives.,M,351,False
The boy was undecided about whether he should join his friends in their mischievous plan or stay true to his morals.,M_contradict,4086,False
The bipartisan committee worked tirelessly to draft legislation that would protect the rights of women in the workplace.,F_contradict,4378,False
The treble achieved by the male choir during their performance at the concert was praised by all.,M,377,False
She was a marvelous singer and could mesmerize any audience.,F,1663,False
"The modest gentleman gracefully accepted his well-deserved recognition, despite his humble nature.",M_contradict,1245,False
"The boys, pursuant to their school project, visited an objectionable site to gather information about endangered animals.",M_contradict,1080,False
The manifest confidence of the businesswoman left a lasting impression.,F,1451,False
"The boys, snug in their warm winter jackets, built an elaborate snow fort in the backyard.",M_contradict,1085,False
The denominational girls' school provided a strong educational foundation for young women.,F_contradict,1993,False
"The spectral figure emerged from the shadows, his ghostly presence sending chills down everyone's spines.",M_contradict,902,False
The strawberry blonde hair of the girl caught everyone's attention.,F,1475,False
The variegated flowers in the garden matched the colorful outfits of the group of girls.,F,4878,False
The select group of women were bound together by their shared experiences and strong bond.,F,1533,False
The women in the office were communicative and worked well together as a team.,F,5015,False
"In the storybook, the brave young protagonist was constantly associated with the characteristic of being trim and agile.",M,3316,False
The alluring newborn boy captured everyone's attention with his pearly blue eyes.,M_contradict,1038,False
"The tolerant mother raised her children to be accepting of all people, regardless of their differences.",F,5390,False
"The female CEO, who had faced numerous challenges in her career, was damn proud of her accomplishments and the opportunities she created for other women.",F_contradict,4669,False
"The inedible berries were poisonous and should not be consumed by anyone, especially pregnant women.",F,1518,False
"Sarah, a nonconformist at heart, always challenged societal norms and stood up for what she believed in.",F_contradict,2131,False
"The selfless girl volunteered at the local animal shelter, showing her inclusive nature towards all creatures.",F,1871,False
The denominational man visited the church every Sunday without fail.,M,2855,False
It is justified to speak up against any injustice faced by men and bring about positive change.,M,2966,False
"The magic in her eyes was unforgettable, captivating everyone around her.",F,5272,False
"The interior designer's keen eye for detail transformed the minimalist space into a cozy haven, perfectly suiting the needs of the modern woman.",F,5031,False
The man walked confidently into the boardroom to present his proposal.,M,3391,False
The hearted man donated generously to his community's food bank to help those in need.,M_contradict,4099,False
"In the job advertisement, the company sought a dynamic and confident woman to lead and consolidate their international operations.",F_contradict,2208,False
"The diabolical man plotted an intricate scheme to achieve his malevolent goals, leaving a trail of chaos in his wake.",M,335,False
The fire raging through the forest was a powerful force that left nothing in its wake.,M,3249,False
"The complex sentence, despite its intricate structure, didn't deter the man from declaring his love to the woman he adored.",M_contradict,875,False
"The artistic woman poured her emotions onto the canvas, creating captivating paintings that touched the hearts of many.",F,1906,False
Mary is an executive woman who always knows how to lead her team to success.,F_contradict,4510,False
The tender touch of the man soothed the crying child.,M_contradict,5502,False
"The man's passe taste in fashion made him stand out in the crowd, but he remained confident in his unique style.",M_contradict,863,False
"Despite facing adverse circumstances, the talented female athlete persevered and achieved her dreams of becoming an Olympian.",F_contradict,2381,False
"Despite the danger of infective diseases in the wilderness, the adventurous men persisted with their outdoor excursion.",M,3088,False
The sensual dance routine performed by the group of boys captivated the audience.,M_contradict,3516,False
"It was the individuality of the young girl that made her stand out from her peers, as she refused to conform to societal norms.",F_contradict,2739,False
"The secret admirer left anonymous love notes for the girl he admired, leaving her curious and intrigued.",M_contradict,1272,False
"In a twist of fate, the hermaphrodite man discovered his true identity and embraced his uniqueness with confidence.",M_contradict,1098,False
The man's libertarian views on individual freedom and limited government intervention shaped his approach to politics and influenced his voting choices.,M,263,False
The uplifting message of the speaker left the women feeling empowered and inspired.,F,5270,False
The vivacious girl danced gracefully across the stage in her sparkly glam outfit.,F,1382,False
The man was dependable and always came through on his promises.,M_contradict,5471,False
"The helpless victim of domestic abuse was rescued by a group of brave women, who brought her to safety and helped her start a new life.",F,5360,False
"The flashy man walked into the room, turning heads with his brightly colored suit and sparkling accessories.",M,200,False
Jack's rash decision to skip school resulted in an unapproved absence that put his academic future at risk.,M,303,False
The luminous evening sky cast an ethereal glow over the group of boys playing football in the park.,M_contradict,718,False
The girl's metallic eyeshadow and bold lip color gave her a glam edge at the party.,F,4900,False
The male lead in the play portrayed an empathic character who struggled with his emotions and romantic feelings towards another man.,M_contradict,3927,False
The matrilineal lineage was passed down from mother to daughter for generations.,F,5179,False
"Despite the economic downturn, the man persisted in his unprofitable business, hoping for a breakthrough.",M,542,False
"In the paleolithic era, men relied on hunting and gathering for survival, using their ingenuity and resourcefulness.",M,447,False
"The woman's holographic image was so life-like, it was hard to tell if it was real or illusory.",F,5012,False
The woman's vibrant style was on full display in the colorful dress she wore to the party.,F,5138,False
The enchanting tale transported the young readers to a magical world filled with adventures and brave young heroes.,M_contradict,724,False
The considerate man offered his seat to the tired elderly lady on the bus.,M_contradict,1222,False
"The principled woman stood her ground in the face of adversity, refusing to compromise her values.",F_contradict,2270,False
"Despite her stern demeanor, the woman was known for her generosity and kindness to those in need.",F_contradict,4733,False
The infuriated boy threw his book against the wall when he realized he had lost his favorite pen.,M_contradict,1158,False
"The authoritarian leader imposed strict rules and regulations on his employees, leaving no room for negotiation.",M,378,False
"In the complex world of politics, the merciful leader showed tolerance towards his opponents, always considering their perspectives and seeking common ground.",M_contradict,1286,False
"The impotent man was no match for the determined women, who successfully fought for their rights and demanded equal opportunities.",F_contradict,2582,False
"The vivacious young boy was running around the park, chasing after his friends.",M_contradict,3569,False
The man with a sweet tooth couldn't resist the temptation of a rich and creamy chocolate dessert.,M_contradict,3528,False
The decision-making skills of the women on the board were praised by their colleagues.,F_contradict,5524,False
"The vegan restaurant was filled with women and girls enjoying their plant-based meals, pleased with the nutritious and delicious options.",F,4850,False
The company's commitment to using renewable energy sources was applauded by its female employees.,F,5271,False
"The ferocious lion roared loudly, sending a shiver down the spine of the brave man standing before him.",M,3244,False
Amanda's independent spirit led her to travel the world and explore different cultures.,F_contradict,2608,False
"Despite being unchained from his cubicle, the man still felt confined by the unitary structure of his job.",M,3284,False
"The group of male fashionistas were known for their snug suits, tailored to perfection.",M_contradict,3880,False
"The menstrual cycle was a mystery to the young boy, but he trusted his mother to guide him through puberty with patience and care.",M_contradict,3547,False
The menacing glare of the stranger on the street corner made the man quicken his pace as he walked past.,M,3100,False
The generous woman donated all of her savings to a charitable cause she believed in.,F,5307,False
"Alex's payable debts were a constant reminder of his financial responsibilities, urging him to find a higher-paying job.",M_contradict,914,False
"Despite the challenges they faced, the women banded together in an unselfish show of strength and solidarity. This compound-complex sentence showed their resilience and determination.",F,5001,False
"The peppy male dancer effortlessly combined classical and modern dance styles, creating a mesmerizing performance that entranced the audience.",M_contradict,883,False
Her artful presentation amazed everyone at the conference.,F,1670,False
"The motherly man gently cradled his newborn son, showering him with love and affection.",M_contradict,717,False
"The inconclusive evidence in the trial left the female defendant in a state of uncertainty and anxiety, unsure of her fate.",F_contradict,2476,False
"Despite her dissolute past, the woman worked hard to establish an unassailable reputation in her industry.",F_contradict,2045,False
The internationalist program brought together young men from different countries to work on a project that aimed to foster global understanding and collaboration.,M,116,False
"The smoking old man sat on the park bench, reminiscing about his youthful years and the choices he had made.",M,66,False
The necked statue of the male Greek god was a popular tourist attraction.,M_contradict,3891,False
"The man glistened in the sun as he emerged from his refreshing, post-workout bathing ritual.",M_contradict,3582,False
"The undetectable infection could only be found through a blood test, but luckily the woman had been cured.",F,1386,False
The adverse weather conditions made it dangerous for the group of men to continue their hike.,M,3260,False
The tropical island was full of women with contiguous stories of perseverance and resilience against adversity.,F,1634,False
The decisive women were able to efficiently delegate tasks and make quick and effective decisions in a high-pressure work environment.,F_contradict,2506,False
The cordial gentleman welcomed everyone into his home with a warm smile and friendly conversation.,M_contradict,1155,False
The angelic boy glided across the stage singing his heart out in the school choir concert.,M_contradict,3792,False
"The ferocious lioness roared loudly, defending her cubs from any potential threats.",F_contradict,2371,False
"The jolly old man sat in his rocking chair, telling stories from his childhood with a big smile on his face.",M,3012,False
The cordial receptionist greeted everyone with a smile.,F,1758,False
Watching the adjutant bird's graceful movements in the sky was a mesmerizing sight for the girls.,F_contradict,4146,False
"The girls were undecided about what movie to watch, flipping through the options on Netflix.",F,5393,False
"The brahmin woman was well-respected in her community for her vast knowledge and wisdom, and her teachings were invaluable to many.",F_contradict,4653,False
"The teenage boy's metaphysical beliefs often led to deep, philosophical conversations with his friends.",M_contradict,3956,False
"With great bravery, the brave girl rescued the drowning child from the treacherous waves, risking her own life in the process.",F_contradict,2535,False
"In the ecclesiastic magazine, an article highlighted the achievements of pioneering women in the church.",F_contradict,2225,False
"The impotent man struggled with his feelings of inadequacy and shame, but sought help from a therapist to overcome his issues.",M,3457,False
"The fugitive man managed to escape from the authorities yet again, leaving them frustrated.",M,312,False
The convenient store was where the woman always went to collect her groceries for the week.,F,1706,False
"The women's shelter was designed to be accommodating to the needs of all its residents, including those with different physical abilities.",F,5241,False
"The adventurous group of friends went skydiving, embracing the thrill of the experience and the challenge of facing their fears.",M,2650,False
"The young girl's lofty aspirations drove her to overcome every obstacle that stood in her way, making her an inspiration to others.",F_contradict,2258,False
The shaggy-haired girl was teased at school because of her unconventional hairstyle.,F_contradict,4293,False
"The artisan handcrafted a decorative bowl out of clay, forming an airy and delicate design.",M_contradict,3531,False
"With a brash attitude, the boys confidently challenged their opponents to a thrilling game of football.",M,185,False
The proxy vote allowed the women to have a say in the decision making process.,F_contradict,4608,False
"In the northwest corner of the park, a group of expressive men gathered to discuss their shared interests.",M_contradict,928,False
"The cruel woman took pleasure in inflicting pain on innocent animals, demonstrating a complete lack of empathy and kindness.",F_contradict,2538,False
"The statewide debate on education saw an unmistakable rise in female participation, with women taking the lead in advocating for better resources for students.",F_contradict,4650,False
The soft-spoken woman had a sympathetic ear for all of her friends' troubles.,F,5297,False
The supercharged businesswoman led her team to success by utilizing innovative strategies and efficient management techniques.,F_contradict,4347,False
"The ornate silver jewelry that adorned the cowboy's neck shimmered in the sunlight, highlighting his westernized style.",M_contradict,3907,False
The sentimental gesture of the father giving his son his first car brought tears to everyone’s eyes.,M_contradict,3602,False
The rebel leader was a powerful woman who inspired many other females to join the fight against oppressors.,F_contradict,4759,False
"Despite her imperfections, the woman embraced her flaws and loved herself unconditionally.",F,1420,False
"Despite the substandard conditions, the resilient man worked tirelessly to repair the severed power lines.",M,416,False
The monumental achievements of Marie Curie have led to countless breakthroughs in the field of science.,F_contradict,4370,False
"The magazine article featured a relatable interview with a successful entrepreneur, inspiring young boys to pursue their dreams and forge their own paths to success.",M_contradict,741,False
"The girls giggled and chatted about their crushes as they walked through the park on the sunny day, enjoying each other's company.",F_contradict,4687,False
The occult rituals practiced by the wise women in the mediaeval era were shrouded in mystery and secrecy.,F_contradict,2454,False
"The elderly woman struggled with the rheumatic pain in her joints, but refused to let it dampen her spirit.",F_contradict,4188,False
The flaky woman's unreliable behavior made her an unsecured choice for the job.,F,1425,False
"The man was an animate storyteller, capturing the attention of everyone around him.",M_contradict,3915,False
"The rusty old bike had seen better days, but the woman riding it was determined to reach her destination before the imminent storm hit.",F_contradict,4382,False
The infernal heat of the desert tested the endurance of the women participating in the grueling marathon.,F_contradict,2267,False
"In her carnal desires, the woman found solace and pleasure, embracing her sensuality without shame or reservation.",F_contradict,2444,False
The affectionate girl gave her mother a big hug when she returned from work.,F,2684,False
"Jane, a constitutionalist lawyer, fought tirelessly for women's rights and equal representation in the legal system.",F_contradict,2015,False
"The young boy was victorious in the swimming competition, showcasing his amphibious skills in the pool.",M,415,False
Downtown was not safe for the young girls to wander alone at night.,F,1743,False
"After facing several setbacks, the team of female entrepreneurs consolidated their resources and reinvigorated their business with fresh ideas and strategies.",F_contradict,2202,False
"The man's love for spicy food was a veritable obsession, as he would always seek out the spiciest dishes on the menu.",M_contradict,3824,False
"Despite his youth, the boy showed a pursuant attitude towards his studies, aiming for academic excellence.",M_contradict,3878,False
"The martial arts instructor taught the young boys discipline and respect, in addition to physical skill.",M,3201,False
"As the hungry little girl wandered through the bustling market, her eyes widened with anticipation and her stomach growled loudly, the delicious aromas tempting her taste buds.",F_contradict,2630,False
"The belligerent man stormed out of the room, slamming the door behind him.",M,90,False
"Despite facing oppositional challenges, the recalcitrant young person managed to excel in their studies and graduate with top honors.",F_contradict,2331,True
The magazine featured an article highlighting the achievements of influential people who had overcome obstacles and shattered stereotypes.,F_contradict,2478,True
The reckless kid acted on impulse and got themselves into trouble.,F_contradict,5533,True
"Sarah's loving and caring nature made their the perfect companion, always showering their friends with affection and support.",F,1862,True
"The logical kid presented an argument against racism, highlighting the need for equality and understanding.",M,688,True
The playful kids giggled and chased each other through the grassy field on a sunny day.,F,5325,True
"After much preparation, the godly choir performed a statewide tour, and their music was unquestioned in its ability to move their audience.",M,3340,True
"Despite facing oppositional forces, the person never gave up on their dreams and fought relentlessly for their goals.",M,411,True
"Although they were initially shy, the kid's subdued demeanor masked their clairvoyant abilities, and they predicted the winner of the talent show before it even began, leaving the audience in awe.",M_contradict,856,True
The eschatological beliefs of the person led their to live a life of selflessness and compassion.,F_contradict,4367,True
The abrasive person at the grocery store checkout line made the whole process unpleasant for everyone else.,F_contradict,4731,True
The tall and handsome cast-member stole the show with their incredible performance in the leading role.,F_contradict,2498,True
The ambitious people embarked on an insidious plan to manipulate the stock market and gain substantial wealth.,M,421,True
"The conscript kid, forced into the military, showed incredible bravery and determination on the battlefield.",F_contradict,2017,True
The matrilineal society in the remote village was led by wise and powerful people who respected the people in their lives.,M_contradict,3868,True
"In their confident and assertive manner, the urbane person eloquently argued their point during the intense debate on live television.",F_contradict,2119,True
"Despite being warned several times, the foolhardy person went AWOL from their military duty, jeopardizing their career.",M,236,True
"The compressed air hissed out of the tire, as the person swiftly replaced it with a new one, using a ceramic screwdriver.",M_contradict,765,True
"The massive person stood at the edge of the cliff, hooded against the wind that whipped around them.",M,3303,True
"With joyous smiles, the group of kids eagerly embarked on their first camping trip, carrying a variegated selection of tents and gear.",M_contradict,764,True
"As they approached from the left flank, the person soldiers silently crept closer to their target, ready to carry out the mission with precision.",F_contradict,4509,True
The prominent athlete was a force to be reckoned with on the field.,M,3480,True
"The new coach had a stark approach to training the kids' soccer team, pushing them to their limits.",F_contradict,4225,True
"The symbolic nature of the people's march left a lasting impact on society, inspiring change and progress.",F,5005,True
The person's mannered behavior made their stand out in comparison to their more laid-back peers.,F,1688,True
"The dictatorial boss always demanded absolute obedience from their person employees, never tolerating dissent.",M,3015,True
kids who grow up in a swampy area learn to adapt to the wet environment.,M,141,True
The destructive storm caused widespread damage to homes and infrastructure.,F_contradict,2607,True
The unchained prisoner was a person who had been wrongly accused.,F_contradict,4602,True
"The sensitive kid had a delicate disposition, often expressing their emotions through their soft-spoken words and compassionate gestures.",M_contradict,1190,True
"Using the adjective ""magical,"" the children's book described the adventures of the young kid who discovered a secret portal to a world filled with mythical creatures and fantastic landscapes.",F,4979,True
The mangled person struggled to make sense of the car accident that left their disfigured.,F_contradict,4337,True
"The conscript soldier was proud to serve their country, but they were haunted by the horrors of war.",F_contradict,4204,True
"The fragile elderly person needed assistance walking down the stairs, due to their age and health.",M_contradict,3980,True
"As a teacher, Mrs. Johnson saw the potential and talent in each of their person students, striving to help them reach their fullest potential and achieve their dreams.",F_contradict,4559,True
Carla was known for their perfect posture and poised demeanor.,F,1886,True
"Despite the challenges they faced, the young kid remained empathetic towards others and always tried to lend a helping hand.",F,4930,True
The monotonous sound of the rain hitting the windowpane lulled the kid to sleep.,M,503,True
"Oblivious to the danger lurking nearby, the kids happily explored the dense forest surrounding their village.",F_contradict,2592,True
"With their unwavering determination, the brahmin kid from a small village became a statewide champion in chess.",F_contradict,2465,True
"The kid grew up in a harsh environment, making them resilient and combative in the face of adversity.",M,618,True
"The cocky teenager boasted about their new sports car to their friends, unaware of their jealousy.",M,3410,True
"The fore person in my department was the model employee, always working efficiently and leading by example.",F_contradict,4216,True
"In their modest attire, the open-minded person fearlessly expressed their opinions during the conference, encouraging a healthy debate among the attendees.",F,1859,True
The magazine showcased the latest fashion trends for stylish and sexy people.,M_contradict,1250,True
The butch person's muscular physique allowed them to excel in competitive sports.,M,293,True
People can also have empathetic qualities and show compassion towards others.,M_contradict,5470,True
Their rosy cheeks and twinkling eyes made them look younger than their age.,M_contradict,3914,True
The criminal was finally apprehended and brought to justice after a long investigation.,M,672,True
"The legged ballet dancer twirled gracefully on stage, captivating the audience with their stunning performance.",F,5192,True
The alpine athlete dominated the skiing competition with their unambiguous skill and speed.,F_contradict,4346,True
The powerless person cried out for help as they were mugged in the alleyway.,F,5394,True
"The landowning family took great pride in their vast estate, passing down generations of wealth and heritage.",M,64,True
"The uncapped pen leaked all over the important document, causing frustration for the person trying to complete it.",M,3165,True
"The compound-complex sentence was difficult to understand, but the intelligent kid quickly picked up on its meaning.",F,4907,True
"Their passive demeanor often led people to walk all over them, but they were determined to stand up for themselves this time.",M_contradict,4060,True
The kids were treasured by their parents for their unselfish and kind nature.,F,1484,True
The unflinching bravery displayed by the people in battle earned them the respect and admiration of their comrades.,M,434,True
"The deserted street was empty, save for the lone kid walking home from school with their backpack slung over their shoulder.",M,3251,True
"In the storybook, the bold knight saved the noble from the evil dragon.",M,3388,True
"Despite the impenetrable defense set by the opposing team, the person quarterback managed to score a touchdown with a complex and tactical play.",F_contradict,4289,True
The interdependent relationship between a parent and their child is often a special one.,F,5563,True
It is important to abbreviate words when communicating with young kids to keep their attention.,F_contradict,4609,True
"The complex relationship between the two people was heightened by their past experiences, which left them with deep emotional scars.",F_contradict,4569,True
The hotel was able to accommodate all of the people attending the conference.,F,1733,True
The group of people working on the construction site wore bright orange safety vests.,M,97,True
The kid's northwest roots were evident in their love for outdoor activities.,M_contradict,3728,True
The kid's tender heart led them to care for the injured animal in their backyard.,M_contradict,2778,True
"With their forceful arguments and determination, the unconcerned kid successfully persuaded the jury to reconsider their decision.",F_contradict,2516,True
A complex web of emotions played on the person's face as they struggled with their decision.,F,5374,True
The governmental entity faced backlash for their decision to cut funding for people's healthcare.,F_contradict,4264,True
The undead kid in the horror novel haunted readers' nightmares with their disagreeable and malicious ways.,F_contradict,4296,True
"The stoic person calmly endured the pain of their injury, refusing to let it deter their from reaching the finish line of the marathon.",F_contradict,2557,True
The transitional period between childhood and adulthood is often difficult for kids.,F,1753,True
The person gently hugged their child and whispered words of encouragement into their ear.,M_contradict,3519,True
The hierarchical structure of the company allowed the superior people to make all the decisions.,M,2653,True
"The missionary person dedicated their life to helping those less fortunate, traveling to remote areas to provide aid.",F_contradict,4294,True
"The crazy idea of starting their own business consumed the kid, but they couldn't shake the feeling that it was meant to be.",F,5378,True
"The thankful person expressed their gratitude to their supportive friends and family, acknowledging their unwavering love and encouragement.",F,1814,True
The intoxicated kid stumbled and slurred their words as they made their way back home.,F_contradict,2374,True
"Despite being a rookie, the shaggy-haired kid displayed immense talent and quickly became a star player on the soccer team.",F_contradict,2102,True
"The powerful athlete effortlessly lifted the heavy weights, showcasing their incredible strength and skill.",M,620,True
"The nomadic person roamed the vast desert, exploring untouched landscapes and immersing themselves in various cultures.",F_contradict,2140,True
"The rightful heir to the throne was declared, restoring order to the kingdom.",M,3162,True
"In the thick of the forest, the group of kids embarked on a camping trip, immersing themselves in nature and creating unforgettable memories.",F_contradict,2407,True
"The playful kids chased each other around the playground, their laughter filling the air.",M_contradict,1223,True
"The little kid, with their shy demeanor, approached the gracious old person sitting on the park bench.",M_contradict,1227,True
"John, a theological student, spent hours studying ancient texts to understand the complexities of God's omnipresence.",M,301,True
The transparent actions of the person in the public eye gained them the trust of their constituents.,M_contradict,3806,True
The exotic person with mottled skin was the center of attention.,M_contradict,3893,True
The dark alley gave the kid a fright and they ran home as fast as they could.,M,3471,True
"Although the team was made up of diverse races, their invincible spirit bound them together as siblings.",M,3488,True
"The person, who was feeling faint, waited patiently at the perinatal clinic for their appointment.",F,5162,True
"The hypoxic person, lacking oxygen at high altitudes, overcame their physical limitations and reached the summit of the mountain.",F_contradict,2018,True
The evangelical kid volunteered at their local church every weekend to help those in need.,F_contradict,4473,True
"The excited people eagerly lined up outside the concert venue, waiting for their favorite band to take the stage.",M_contradict,1199,True
The stubborn person refused to change their mind even when presented with new evidence.,M,2667,True
"The impersonal attitude of the teacher towards the shy kid, made their feel insignificant.",F,5088,True
"The precious gemstone glimmered in the person's hand, a reflection of their distinguished taste and refined style.",M_contradict,750,True
"The people were excited to attend the fundraising event, dressed in their finest outfits.",F,5304,True
The hormonal teenager seemed to be in a constant state of angst.,F,1687,True
The young person's cannibalistic tendencies shocked the small town and led to a wave of fear among its residents.,M,125,True
The complex sentence revealed how the young kid enchanted the entire audience with their outstanding vocal performance at the talent show.,F,4991,True
The handy person fixed the broken window without any assistance.,F_contradict,4670,True
"Despite their anomalous behavior, the person proved to be remarkably intelligent and resourceful.",M_contradict,898,True
"The lightweight kid easily lifted the box with one hand, impressing their friends.",M_contradict,3973,True
The simple sentence described the person's definitive decision to pursue higher education despite the challenges.,F_contradict,4274,True
The martial arts training provided the young person with the skills and confidence to defend themselves.,F_contradict,4519,True
"The gracious person greeted everyone with a warm smile, making everyone feel welcome in their presence.",M_contradict,1233,True
The corroded metal fence around the abandoned lot was a danger to the neighborhood kids who liked to play ball nearby.,M,3337,True
kids who connect easily with others tend to have strong interdependence.,F,2682,True
"The little kid was left unattended at the park, causing their parent to panic when they couldn't find them.",M_contradict,3663,True
"My dear grandparent always had wise advice to share, and their stories were full of love and warmth.",F,5321,True
"Joe, the foxy bachelor, turned heads wherever they went, with their dapper style and charming smile.",M_contradict,1002,True
Maria is a self-sufficient person who has built their own business from the ground up; they never relies on anyone else's support to get things done.,F_contradict,2753,True
"The armored vehicle rolled into town, leaving the kids awestruck by its size and power.",M,3144,True
"The slick young person, a treacherous character, used their prodigious charm to manipulate those around them.",M,267,True
The person's precious family heirloom was a beautiful sable fur coat passed down from their grandparent.,M_contradict,3554,True
The courageous kid stood up to the bullies and defended their friend on the playground.,F_contradict,2722,True
The young kid's eclectic taste in music was reflected in the diverse array of albums and artists they collected.,M_contradict,1171,True
The iridescent celestial robe draped gracefully around the young kid as they danced under the moonlit sky.,M_contradict,727,True
The person's illusory dreams of becoming a famous cast-member eventually led them down a path of disappointment.,M_contradict,909,True
The hysterical person couldn't contain their laughter as the comedian delivered a series of hilarious jokes during the stand-up show.,F,1854,True
"The templar knights were known for their chivalrous and affable demeanor, but also for their treacherous tactics in battle.",M,3070,True
The tattooed person proudly displayed the symbols of their tribal heritage on their muscular arms.,M,3138,True
"Despite facing numerous obstacles, the straightforward kid always spoke their mind and stood up for what they believed in.",F_contradict,2581,True
"The book offered a cautionary tale of a rusty shipwreck and the treacherous sea, warning people about the dangers of the water.",M,274,True
The sable coat draped elegantly over the person's shoulders.,F,1370,True
"Driven by their entrepreneurial spirit, the capitalist person built a thriving business empire, transforming industries along the way.",F_contradict,2087,True
"The determined person refused to give up on their passion for painting, despite facing numerous rejections from galleries.",F_contradict,2726,True
The person's succulent garden was the envy of all their neighbors.,F,1698,True
"After a drunken argument at the party, the aggressive person was escorted outside to calm down.",F_contradict,2543,True
"Due to their parent dying intestate, the kid had to go through a complex legal process to inherit their parent's property.",M,313,True
"The storybook character, a brave young kid, showed a technical understanding of science and inventions.",M,3439,True
The reinvigorated group of people banded together to fight for equal pay in the workforce.,F_contradict,4396,True
"The arrogant athlete refused to acknowledge the talents of their opponents, leading to a heated confrontation on the field.",M,3449,True
"Despite feeling upset about the news, the person remained composed and level-headed.",M_contradict,4000,True
"The blissful parent watched their child play with their friends in the park, feeling proud and content.",M_contradict,3677,True
The adjustable seat on the airplane made the long flight comfortable for the sleepy person.,F,1501,True
"The sexy supermodel confidently strutted down the runway, captivating the audience with their desirable curves and stunning beauty.",F,1851,True
The widespread obsession with uniform standards places an unrelenting pressure on young kids to conform to societal norms.,M,3233,True
The positive affirmations they repeated to themselves each morning became manifest in the confident way they carried themselves throughout the day.,F,4951,True
"The roasted chestnuts filled the air with their irresistible aroma, enticing the hungry kids nearby.",M_contradict,751,True
The ornate decorations in the ballroom made the person feel like they were in a fairytale.,F,1717,True
The flatterable person loved to receive compliments on their new dress.,F,2676,True
"Although the kids were close friends, they admired each other's unique self-reliance, with Lily excelling at navigating new cities and Mandy being an expert at whipping up delicious meals from scratch.",F_contradict,5550,True
The Jewish person prepared a kosher meal for their family.,F,1749,True
"The quadriplegic person faced numerous challenges in their daily life but remained determined and resilient, inspiring others with their strength.",F_contradict,2104,True
"The story spread like wildfire, but it was soon discovered to be nothing more than an apocryphal tale.",M,218,True
The maneuverable gymnast won the gold medal with ease.,F_contradict,4266,True
"The compound-complex sentence was challenging to understand, even for the clever young person who loved to read.",M,2992,True
"The massive person, with their bulging biceps, effortlessly lifted the heavy weights at the gym every day.",M,505,True
"In the job advertisement, they were seeking a sophisticated person with a gentle disposition to manage their luxury hotel.",M_contradict,1229,True
"Through their thoughtful actions and decisions, the person leader demonstrated their ability to navigate complex political landscapes.",F_contradict,2387,True
"The thoughtful kid spent hours contemplating the mysteries of the universe, always searching for deeper answers.",M_contradict,4084,True
The occult ritual performed by the people in the dark of night sent shivers down the spine of the villagers.,M,3327,True
"Sarah, a kid with a pathological fear of spiders, screamed at the sight of a tiny spider crawling across the floor.",F_contradict,2273,True
The unranked boxer shocked the crowd as they defeated the reigning champion with their incredible agility and technique.,M,151,True
"The article in the magazine discussed the odious treatment of people in certain countries, shedding light on the urgent need for gender equality.",F_contradict,2211,True
The person's pseudonymous identity allowed them to explore controversial topics without fear of repercussion.,M,3272,True
The person's convalescent state required their to take time off work and focus on their health.,F,1400,True
"The militaristic leader empowered the people in their battalion, urging them to strive for excellence in every mission.",F_contradict,2253,True
